company_linkedin_url,company_name,linkedin_json
https://www.linkedin.com/company/162514/,Aristocrat,"{""linkedInId"": ""162514"", ""name"": ""Aristocrat Gaming"", ""universalName"": ""aristocrat-gaming"", ""linkedInUrl"": ""https://www.linkedin.com/company/162514"", ""employeeCount"": 4756, ""followerCount"": 157847, ""employeeCountRange"": {""start"": 5001, ""end"": 10000}, ""websiteUrl"": ""http://www.aristocratgaming.com"", ""tagline"": null, ""description"": ""Aristocrat Gaming is a division of Aristocrat Leisure Limited (ALL) and is the leading designer, manufacturer and distributor of Class 3 and Class 2 land-based slot games. With over 7,500 employees working in 20 locations across the globe, the company’s mission is to bring joy to life through the power of play. From award-winning games and hardware to unique game mechanics and leading performance, Aristocrat Gaming delivers the best seat in the house wherever and whenever the world plays.\n\nOur values of Talent Unleashed, All About the Player, Collective Brilliance and Good Business, Good Citizen guide and inspire us to live our mission of bringing joy to life through the power of play – every day.   \n\nCome and join us – let’s play!\n"", ""industry"": ""Gambling Facilities and Casinos"", ""phone"": null, ""specialities"": [""Technology"", ""Gaming"", ""Manufacturing""], ""headquarter"": {""city"": ""North Ryde"", ""country"": ""AU"", ""postalCode"": ""2113"", ""geographicArea"": ""NSW"", ""street1"": ""Building A Pinnacle Office Park"", ""street2"": ""85 Epping Rd""}, ""logo"": ""https://media.licdn.com/dms/image/v2/D560BAQFcPK3iib7M5g/company-logo_400_400/company-logo_400_400/0/1687362764480/aristocrat_logo?e=1743638400&v=beta&t=gzi-TaoRqJRvj3OtDJ_QwGvmhlTmK4R18fBf-b7xHVQ"", ""foundedOn"": {""year"": 1953}, ""fundingData"": null}"
https://www.linkedin.com/company/86705978/,AtmosZero,"{""linkedInId"": ""86705978"", ""name"": ""AtmosZero"", ""universalName"": ""atmoszero"", ""linkedInUrl"": ""https://www.linkedin.com/company/86705978"", ""employeeCount"": 32, ""followerCount"": 3042, ""employeeCountRange"": {""start"": 11, ""end"": 50}, ""websiteUrl"": ""http://atmoszero.energy"", ""tagline"": ""AtmosZero is reimagining the boiler room for a decarbonized future. Full steam ahead."", ""description"": ""AtmosZero is reimagining the boiler room for a decarbonized future. Our electrified Boiler 2.0 has drop-in applicability across industry, the built environment, and wherever steam is used today."", ""industry"": ""Industrial Machinery Manufacturing"", ""phone"": null, ""specialities"": [], ""headquarter"": {""city"": ""Fort Collins"", ""country"": ""US"", ""postalCode"": ""80524"", ""geographicArea"": ""Colorado"", ""street1"": ""430 N College Ave"", ""street2"": ""Suite 420""}, ""logo"": ""https://media.licdn.com/dms/image/v2/D560BAQF5sGVrxW0OdQ/company-logo_400_400/company-logo_400_400/0/1687203310163/atmoszero_logo?e=1743638400&v=beta&t=wHQAFczugA-8tKqZPLfxN6qwSa_rCTxCFdFWOxnT3D0"", ""foundedOn"": {""year"": 2021}, ""fundingData"": {""numberOfFundingRounds"": 4, ""crunchbaseOrganizationUrl"": ""https://www.crunchbase.com/organization/atmoszero?utm_source=linkedin&utm_medium=referral&utm_campaign=linkedin_companies&utm_content=profile_cta"", ""lastFundingRound"": {""fundingType"": ""Grant"", ""moneyRaised"": {""amount"": ""250000"", ""currencyCode"": ""USD""}, ""fundingRoundUrl"": ""https://www.crunchbase.com/funding_round/atmoszero-grant--37e3ac3e?utm_source=linkedin&utm_medium=referral&utm_campaign=linkedin_companies&utm_content=last_funding"", ""announcedOn"": ""2024-07-17T00:00:00.000Z"", ""numberOfOtherInvestors"": 0, ""investorsUrl"": ""https://www.crunchbase.com/funding_round/atmoszero-grant--37e3ac3e?utm_source=linkedin&utm_medium=referral&utm_campaign=linkedin_companies&utm_content=all_investors"", ""leadInvestors"": []}}}"
https://www.linkedin.com/company/98087785/,Avila VC,"{""linkedInId"": ""98087785"", ""name"": ""Avila VC"", ""universalName"": ""avilavc"", ""linkedInUrl"": ""https://www.linkedin.com/company/98087785"", ""employeeCount"": 3, ""followerCount"": 412, ""employeeCountRange"": {""start"": 2, ""end"": 10}, ""websiteUrl"": ""https://avila.vc"", ""tagline"": ""Backing entrepreneurs building the foundational companies of our $100T+ future sustainable economy and society"", ""description"": ""Avila is an early-stage venture capital firm leaning into the massive supercycle of rebuilding our $100T economy sustainably. Avila shuns ideological extremes, backing founders using transformative technologies that reflect our economic realities and pursue an abundant future. The firm’s focus extends across the Americas, Europe, and Israel."", ""industry"": ""Venture Capital and Private Equity Principals"", ""phone"": null, ""specialities"": [], ""headquarter"": {""city"": ""Miami"", ""country"": ""US"", ""postalCode"": ""33160"", ""geographicArea"": ""FL"", ""street1"": null, ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/D4E0BAQHKnhNBZPHIWA/company-logo_400_400/company-logo_400_400/0/1687307873497?e=1743638400&v=beta&t=x5evL5t5C3alIiWecust1aKzw5KykefyJ_lrOIEMz_c"", ""foundedOn"": {""year"": 2022}, ""fundingData"": null}"
https://www.linkedin.com/company/33456164/,"Barker, Bucci & Malone, LLC","{""linkedInId"": ""33456164"", ""name"": ""b+"", ""universalName"": ""bbmllc"", ""linkedInUrl"": ""https://www.linkedin.com/company/33456164"", ""employeeCount"": 1, ""followerCount"": 28, ""employeeCountRange"": {""start"": 2, ""end"": 10}, ""websiteUrl"": ""http://www.bmorefin.com"", ""tagline"": ""Things are broken. That’s why we’ve got to make a change. The next massive shift is toward financial inclusion."", ""description"": ""We’ve worked with more than 30 startups in 20 years, and put our clients in the right place at the right time in a lot of pivotal moments. \n\nTo be successful today, brands have to connect in genuine, authentic ways. More than ever, people are seeking authenticity, kindness, community, and sustainability.\n\nWe’re so positive about this shift, we’re betting our business on it. Learn more about our initiatives and about what it takes to create experiences that win lifelong customers. "", ""industry"": ""Business Consulting and Services"", ""phone"": ""+1.857.972.9333"", ""specialities"": [""Revenue"", ""Change Management"", ""Start-Up"", ""LinkedIn Lead Generation""], ""headquarter"": {""city"": ""Boston"", ""country"": ""US"", ""postalCode"": ""02115"", ""geographicArea"": ""Massachusetts"", ""street1"": ""177 Huntington Ave"", ""street2"": ""#179627""}, ""logo"": ""https://media.licdn.com/dms/image/v2/C560BAQEMeeuGOq_rkQ/company-logo_400_400/company-logo_400_400/0/1630648717859/bbmllc_logo?e=1743638400&v=beta&t=DFVlAvs2GPA7BuhNocL9vC_wE70uA9-7uhjdVEVq-oc"", ""foundedOn"": {""year"": 2018}, ""fundingData"": null}"
https://www.linkedin.com/company/102185322/,BetterLocal,"{""linkedInId"": ""102185322"", ""name"": ""BetterLocal"", ""universalName"": ""betterlocal"", ""linkedInUrl"": ""https://www.linkedin.com/company/102185322"", ""employeeCount"": 2, ""followerCount"": 2, ""employeeCountRange"": {""start"": 2, ""end"": 10}, ""websiteUrl"": ""https://betterlocal.co.za/"", ""tagline"": ""Get Found Online. Make it easier for customers to find your business without breaking the bank."", ""description"": ""Our digital marketing agency specializes in improving your visibility online. We understand the distinct needs and financial challenges of small to medium-sized businesses. Our team employs a combination of innovative strategies, such as captivating social media campaigns, targeted content creation, and essential SEO, to enhance your brand's visibility and attract customers. We are dedicated to your business's growth and offer guidance through the digital landscape with our strategic, results-driven approach: Get Fixed. Get Found. Get Busy."", ""industry"": ""Marketing Services"", ""phone"": ""086-126-4689"", ""specialities"": [], ""headquarter"": {""city"": null, ""country"": null, ""postalCode"": null, ""geographicArea"": null, ""street1"": null, ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/D4E0BAQGzQO6ZPiFd8A/company-logo_400_400/company-logo_400_400/0/1710353148925/betterlocal_logo?e=1743638400&v=beta&t=-_fNa-zeHhUnIafEg1QjjGHCw9CD86RfRYbSavXim4E"", ""foundedOn"": {""year"": 2021}, ""fundingData"": null}"
https://www.linkedin.com/company/1136638/,Bipartisan Policy Center,"{""linkedInId"": ""1136638"", ""name"": ""Bipartisan Policy Center"", ""universalName"": ""bipartisan-policy-center"", ""linkedInUrl"": ""https://www.linkedin.com/company/1136638"", ""employeeCount"": 171, ""followerCount"": 18510, ""employeeCountRange"": {""start"": 51, ""end"": 200}, ""websiteUrl"": ""http://www.bipartisanpolicy.org/"", ""tagline"": ""Where democracy gets to work."", ""description"": ""The Bipartisan Policy Center and Bipartisan Policy Center Action spend every day getting stuff done for democracy.\n\nNo organization in America has a better track record of fostering relationships and bringing together the left and the right to produce real results. We combine the best ideas from both parties to promote health, security, opportunity, and civic participation for all Americans. We are on the ground doing the hard work. \n\nWe deliver the direct support and policy insights members of Congress need to craft legislation that actually passes."", ""industry"": ""Think Tanks"", ""phone"": null, ""specialities"": [""Economy"", ""Evidence-Based Policymaking"", ""Immigration"", ""Housing"", ""Energy"", ""Governance"", ""Infrastructure"", ""Education"", ""Health""], ""headquarter"": {""city"": ""Washington"", ""country"": ""US"", ""postalCode"": ""20005"", ""geographicArea"": ""District of Columbia"", ""street1"": ""1225 Eye St. NW"", ""street2"": ""Suite 1000""}, ""logo"": ""https://media.licdn.com/dms/image/v2/C4D0BAQFYBaHT9d0jLw/company-logo_400_400/company-logo_400_400/0/1644508034771/bipartisan_policy_center_logo?e=1743638400&v=beta&t=vyj7ffTC6f3bcNiRWvF7TJM3wy4IO3eDNkzQBd4-4hY"", ""foundedOn"": {""year"": 2007}, ""fundingData"": null}"
https://www.linkedin.com/company/25078238/,Blockchain Voice,"{""linkedInId"": ""25078238"", ""name"": ""Blockchain Voice"", ""universalName"": ""blockchainvoice"", ""linkedInUrl"": ""https://www.linkedin.com/company/25078238"", ""employeeCount"": 1, ""followerCount"": 19, ""employeeCountRange"": {""start"": 2, ""end"": 10}, ""websiteUrl"": ""https://blockchainvoice.ml/"", ""tagline"": null, ""description"": ""Blockchain Voice is a public relations company developing unique PR and creative marketing strategies for blockchain industry."", ""industry"": ""Market Research"", ""phone"": null, ""specialities"": [""blockchain"", ""ICO"", ""cryptocurrency"", ""market research"", ""marketing"", ""fundraising"", ""public relations"", ""business development""], ""headquarter"": {""city"": ""New York City"", ""country"": ""US"", ""postalCode"": ""10111"", ""geographicArea"": ""NY"", ""street1"": ""45 Rockefeller Plaza "", ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/C510BAQEkQgMQe24-QA/company-logo_400_400/company-logo_400_400/0/1631368166534?e=1743638400&v=beta&t=IiPBHkyGPc2D8aBTQSIjUAfXCmHLygjKQsbDoUtm6UI"", ""foundedOn"": {""year"": 2016}, ""fundingData"": null}"
https://www.linkedin.com/company/111285/,Boston Society of Architects,"{""linkedInId"": ""111285"", ""name"": ""Boston Society for Architecture"", ""universalName"": ""boston-society-for-architecture"", ""linkedInUrl"": ""https://www.linkedin.com/company/111285"", ""employeeCount"": 50, ""followerCount"": 7586, ""employeeCountRange"": {""start"": 11, ""end"": 50}, ""websiteUrl"": ""http://www.architects.org"", ""tagline"": ""Building a just and sustainable Boston, together."", ""description"": ""The Boston Society For Architecture (BSA/AIA) is committed to professional development for its members, advocacy on behalf of great design, and sharing an appreciation for the built environment with the public at large. Established in 1867, the BSA today consists of over 4,500 members and is the second-largest chapter of the American Institute of Architects. The BSA is a nonprofit, professional-service organization with a mission of improving the lives of Boston residents by championing innovation in the built environment, with a focus on sustainability and social justice. Our partner organization, the BSA Foundation, supports the civic and public outreach of the architectural community. For more information, visit architects.org or architects.org/foundation."", ""industry"": ""Non-profit Organizations"", ""phone"": null, ""specialities"": [""architecture"", ""design"", ""nonprofit"", ""membership"", ""sustainability"", ""innovation"", ""social justice"", ""foundation""], ""headquarter"": {""city"": ""Boston"", ""country"": ""US"", ""postalCode"": ""02210"", ""geographicArea"": ""MA"", ""street1"": ""290 Congress Street, Suite 200"", ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/C4D0BAQGXM9HaCmwsig/company-logo_400_400/company-logo_400_400/0/1631366113920/boston_society_of_architects_logo?e=1743638400&v=beta&t=zBagm_ebR5RoetF7W2zZSadDUjXeq-SJmjRBl5hiZdo"", ""foundedOn"": {""year"": 1867}, ""fundingData"": null}"
https://www.linkedin.com/company/5737091/,Cider Sante Group,"{""linkedInId"": ""5737091"", ""name"": ""Cider Sante Group"", ""universalName"": ""cider-sante-group"", ""linkedInUrl"": ""https://www.linkedin.com/company/5737091"", ""employeeCount"": 2, ""followerCount"": 11, ""employeeCountRange"": {""start"": 51, ""end"": 200}, ""websiteUrl"": null, ""tagline"": null, ""description"": null, ""industry"": ""Pharmaceutical Manufacturing"", ""phone"": null, ""specialities"": [], ""headquarter"": {""city"": ""Neuilly-sur-Seine"", ""country"": ""FR"", ""postalCode"": ""92200"", ""geographicArea"": ""??le-de-France"", ""street1"": ""13 Bd Paul Emile Victor"", ""street2"": null}, ""logo"": null, ""fundingData"": null}"
https://www.linkedin.com/company/10916762/,Clark Street Associates,"{""linkedInId"": ""10916762"", ""name"": ""Clark Street Associates"", ""universalName"": ""clark-street-associates"", ""linkedInUrl"": ""https://www.linkedin.com/company/10916762"", ""employeeCount"": 17, ""followerCount"": 413, ""employeeCountRange"": {""start"": 11, ""end"": 50}, ""websiteUrl"": ""http://clarkstreetassociates.com/"", ""tagline"": null, ""description"": ""Clark Street Associates is a consulting firm located in Mountain View, CA led by CEO Stephen Empedocles."", ""industry"": ""Government Relations Services"", ""phone"": null, ""specialities"": [], ""headquarter"": {""city"": ""Mountain View"", ""country"": ""US"", ""postalCode"": ""94040"", ""geographicArea"": ""CA"", ""street1"": ""2570 W El Camino Real"", ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/C510BAQHT4E_xnmRb9A/company-logo_400_400/company-logo_400_400/0/1631348201853?e=1743638400&v=beta&t=WuUDakMgh0qWhBCDVsX0sf3LeYlMPlkKu7_jdrsL7C0"", ""fundingData"": null}"
https://www.linkedin.com/company/5656/,Cleveland Clinic,"{""linkedInId"": ""5656"", ""name"": ""Cleveland Clinic"", ""universalName"": ""cleveland-clinic"", ""linkedInUrl"": ""https://www.linkedin.com/company/5656"", ""employeeCount"": 44963, ""followerCount"": 778087, ""employeeCountRange"": {""start"": 10001, ""end"": 1}, ""websiteUrl"": ""http://www.clevelandclinic.org/"", ""tagline"": ""Your source for health news, tips and information from one of the nation’s top hospitals."", ""description"": ""Cleveland Clinic, located in Cleveland, Ohio, is a not-for-profit, multispecialty academic medical center that integrates clinical and hospital care with research and education.\r\n\r\nFounded in 1921 by four renowned physicians with a vision of providing outstanding patient care based upon the principles of cooperation, compassion and innovation, Cleveland Clinic has become one of the largest and most respected hospitals in the country.\r\n\r\nCleveland Clinic facilities can be found throughout Northeast Ohio, as well as around the country and world including: \r\nCleveland Clinic Florida\r\nCleveland Clinic Canada \r\nCleveland Clinic Abu Dhabi \r\nCleveland Clinic Lou Ruvo Center for Brain Health - Las Vegas\r\n\r\nCleveland Clinic health system includes eight regional hospitals, 16 family health centers, a children's hospital for rehabilitation and one affiliate hospital.  Cleveland Clinic is accredited by The Joint Commission, the nation’s largest accreditor of healthcare organizations. \r\n\r\nOur family health centers offer:\r\nOutpatient care \r\nPrimary care \r\nNumerous subspecialties \r\nNumerous locations \r\n\r\nAll of our hospitals, family health centers, outpatient clinics and home healthcare programs are also accredited by The Joint Commission under its hospital accreditation program."", ""industry"": ""Hospitals and Health Care"", ""phone"": null, ""specialities"": [""Cancer Care"", ""ObGyn & Women's Health"", ""Dermatology & Plastic Surgery"", ""Opthalmology"", ""Digestive Disease"", ""Orthopaedics & Rheumatology"", ""Endocrinology & Metabolism"", ""Respiratory"", ""Head & Neck"", ""Urology & Kidneys"", ""Heart & Vascular"", ""Wellness"", ""Neurological""], ""headquarter"": {""city"": ""Cleveland"", ""country"": ""US"", ""postalCode"": null, ""geographicArea"": ""Ohio"", ""street1"": ""9500 Euclid Ave"", ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/C4D0BAQHpIFVMDGreYg/company-logo_400_400/company-logo_400_400/0/1631310523369?e=1743638400&v=beta&t=kpb5NS5PV_QEQ5hFn3YiAkc2ddASs_YXg9x2JTGBZg8"", ""fundingData"": {""numberOfFundingRounds"": 19, ""crunchbaseOrganizationUrl"": ""https://www.crunchbase.com/organization/cleveland-clinic?utm_source=linkedin&utm_medium=referral&utm_campaign=linkedin_companies&utm_content=profile_cta"", ""lastFundingRound"": {""fundingType"": ""Grant"", ""moneyRaised"": {""amount"": ""3140000"", ""currencyCode"": ""USD""}, ""fundingRoundUrl"": ""https://www.crunchbase.com/funding_round/cleveland-clinic-grant--7189dcce?utm_source=linkedin&utm_medium=referral&utm_campaign=linkedin_companies&utm_content=last_funding"", ""announcedOn"": ""2023-02-21T00:00:00.000Z"", ""numberOfOtherInvestors"": 0, ""investorsUrl"": ""https://www.crunchbase.com/funding_round/cleveland-clinic-grant--7189dcce?utm_source=linkedin&utm_medium=referral&utm_campaign=linkedin_companies&utm_content=all_investors"", ""leadInvestors"": [{""name"": ""National Institutes of Health"", ""url"": ""https://www.crunchbase.com/organization/national-institutes-of-health?utm_source=linkedin&utm_medium=referral&utm_campaign=linkedin_companies&utm_content=investor"", ""image"": ""https://media.licdn.com/dms/image/sync/v2/D5638AQGOuTOIpFDK-g/crunchbase_investor_logo_100/crunchbase_investor_logo_100/0/1735150283847?e=1736226000&v=beta&t=pq13JsAQa7MVMnH2lNyOehJEp11rw_HihwH9AXY6VYw""}]}}}"
https://www.linkedin.com/company/35436869/,CryptoLepton.com,"{""linkedInId"": ""35436869"", ""name"": ""CryptoLepton.com"", ""universalName"": ""cryptolepton"", ""linkedInUrl"": ""https://www.linkedin.com/company/35436869"", ""employeeCount"": 0, ""followerCount"": 4, ""employeeCountRange"": {""start"": 2, ""end"": 10}, ""websiteUrl"": ""https://cryptolepton.com/"", ""tagline"": null, ""description"": ""Accompanied by the extreme volatility of cryptocurrencies market, we have seen an increasing trend in misleading information and biased coverage in blockchain news, due to conflict of interests and attempts of pump-and-dump schemes. CryptoLepton.com is an independent voice in blockchain news scope resolved to be the main distributor of accurate information in timely fashion while reflecting current sentiments of the crypto world. We have held to the highest ethical standards in journalism among our peers by implementing robust and critical mechanisms."", ""industry"": ""Media Production"", ""phone"": null, ""specialities"": [], ""headquarter"": {""city"": ""New York"", ""country"": ""US"", ""postalCode"": null, ""geographicArea"": null, ""street1"": ""244 5th Ave"", ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/C4E0BAQHQWknarxR2sw/company-logo_400_400/company-logo_400_400/0/1630581497312/cryptolepton_logo?e=1743638400&v=beta&t=n7brcbPn4sQYfoTf_QD9bcpxyydkhpvoatuOmmFkf0Q"", ""foundedOn"": {""year"": 2018}, ""fundingData"": null}"
https://www.linkedin.com/company/18513228/,CryptocurrencyNewsfeed.com,"{""linkedInId"": ""18513228"", ""name"": ""Cryptocurrency Newsfeed "", ""universalName"": ""cryptocurrencynewsfeed"", ""linkedInUrl"": ""https://www.linkedin.com/company/18513228"", ""employeeCount"": 0, ""followerCount"": 217, ""employeeCountRange"": {""start"": 11, ""end"": 50}, ""websiteUrl"": ""https://www.cryptocurrencynewsfeed.com/"", ""tagline"": null, ""description"": ""Cryptocurrency Newsfeed is a real-time news agency. Covering thousands of cryptographic assets, our 90,000 handwritten headlines since inception have been wholly written by our own staff. As an independent publisher with no conflicts of interest, we never publish promotional content, advertisements, or third-party contributions. Our singular goal is to deliver timely, accurate news for crypto industry participants.\n\nCRYPTOCURRENCYNEWSFEED.COM \n\nThe only news service covering all 3,000 cryptocurrencies. Unlike traditional services, CryptocurrencyNewsfeed.com does not neglect any digital assets. All news covered indiscriminately.\n\nDEMO:             https://www.cryptocurrencynewsfeed.com/dashboard/\nWEBSITE:         https://www.cryptocurrencynewsfeed.com/\n\n1. WHY CRYPTOCURRENCY NEWSFEED?\n\nNO ASSET LEFT BEHIND :   \nTHE WORLD'S FIRST AUTHORITATIVE NEWS SOURCE COVERING OVER 3,000 CRYPTOCURRENCIES.\n\nGET INFORMATION BEFORE ANYONE ELSE: \nNON-AGGREGATED, 100% HAND-CURATED CONTENT, ENABLES CRYPTOCURRENCY NEWSFEED TO PUBLISH CONTENT WITHIN SECONDS\n\nZERO DELAYS AS THE CRYPTO MARKET NEVER STOPS:\nBREAKING NEWS COVERAGE 24/7. FACTUAL. UNBIASED. COMPREHENSIVE.\n\n2. HOW DOES CRYPTOCURRENCY NEWSFEED PRODUCE NEWS FASTER?\n\nOUR 100% HAND-CURATED CONTENT PROCESS . ALLOWS US TO PUBLISH CONTENT FASTER & MORE ACCURATELY THAN ANY SERVICE ON THE MARKET\n\n•\tUnbiased, ad-free, authoritative. Every factual development. Every coin.\n•\tSecond-by-second coverage of all currencies, blockchain companies, and ICOs.\n•\tFollow developments in real time. Research new opportunities. Find only the facts.\n•\tIt’s all here, before anywhere else.\n\nMORE INFORMATION: https://www.cryptocurrencynewsfeed.com/api/\n\n\n\n"", ""industry"": ""Online Media"", ""phone"": null, ""specialities"": [""NEWS"", ""FINANCIAL NEWS"", ""DIGITAL ASSET"", ""CRYPTO"", ""BITCOIN"", ""ALT-COINS"", ""SPEED"", ""HEADLINES"", ""HUMAN CURATED"", ""BLOCKCHAIN NEWS"", ""CRYPTOCURRENCY NEWS"", ""BITCOIN NEWS""], ""headquarter"": {""city"": ""Auckland"", ""country"": ""NZ"", ""postalCode"": ""1061"", ""geographicArea"": null, ""street1"": ""162 Victoria St"", ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/C560BAQHntNWBajU3tg/company-logo_400_400/company-logo_400_400/0/1631375418503?e=1743638400&v=beta&t=nI-oyGlXcZ7j5qPq6fF00mifU1MeeTSGn-17ytYR6II"", ""foundedOn"": {""year"": 2017}, ""fundingData"": null}"
https://www.linkedin.com/company/143026/,"DECLUDE, INC.","{""linkedInId"": ""143026"", ""name"": ""Declude"", ""universalName"": ""declude"", ""linkedInUrl"": ""https://www.linkedin.com/company/143026"", ""employeeCount"": 1, ""followerCount"": 19, ""employeeCountRange"": {""start"": 11, ""end"": 50}, ""websiteUrl"": null, ""tagline"": null, ""description"": null, ""industry"": ""Software Development"", ""phone"": null, ""specialities"": [], ""headquarter"": {""city"": null, ""country"": ""US"", ""postalCode"": null, ""geographicArea"": null, ""street1"": null, ""street2"": null}, ""logo"": null, ""fundingData"": null}"
https://www.linkedin.com/company/114443/,DNSSTUFF.COM,"{""linkedInId"": ""114443"", ""name"": ""DNSstuff.com"", ""universalName"": ""dnsstuff.com"", ""linkedInUrl"": ""https://www.linkedin.com/company/114443"", ""employeeCount"": 5, ""followerCount"": 35, ""employeeCountRange"": {""start"": 11, ""end"": 50}, ""websiteUrl"": null, ""tagline"": null, ""description"": null, ""industry"": ""Software Development"", ""phone"": null, ""specialities"": [], ""headquarter"": {""city"": null, ""country"": ""US"", ""postalCode"": null, ""geographicArea"": null, ""street1"": null, ""street2"": null}, ""logo"": null, ""fundingData"": null}"
https://www.linkedin.com/company/3668782/,Decision Point Healthcare Solutions,"{""linkedInId"": ""3668782"", ""name"": ""Decision Point by mPulse"", ""universalName"": ""decision-point-healthcare-solutions"", ""linkedInUrl"": ""https://www.linkedin.com/company/3668782"", ""employeeCount"": 23, ""followerCount"": 2055, ""employeeCountRange"": {""start"": 201, ""end"": 500}, ""websiteUrl"": ""https://mpulse.com"", ""tagline"": ""Applying holistic predictive analytics and artificial intelligence to improve patient health and experience. "", ""description"": ""Decision Point offers a smarter approach to patient and provider engagement. For years, health plans have relied on descriptive data and reactive engagement. We empower our clients to understand and predict the whole member journey, enabling sustained improvements in member health outcomes and plan performance. We combine the latest, most practical technologies and a deep understanding of healthcare, bringing innovative, pragmatic solutions to an industry that touches us all. "", ""industry"": ""Software Development"", ""phone"": null, ""specialities"": [""Micro-segmentation"", ""Micro-targeting"", ""Operational Performance"", ""Healthcare Solutions"", ""Healthcare Technology"", ""Predictive Analytics"", ""Behavioral Analytics"", ""Machine Learning"", ""Artificial Intelligence"", ""Member Engagement"", ""Member Experience"", ""HEDIS"", ""Quality"", ""Care Management"", ""Population Health"", ""Social Determinants of Health"", ""CAHPS""], ""headquarter"": {""city"": ""Boston"", ""country"": ""US"", ""postalCode"": ""02109"", ""geographicArea"": ""MA"", ""street1"": ""Two Oliver Street"", ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/D4E0BAQGLd0W9jBlcpg/company-logo_400_400/company-logo_400_400/0/1705524100857/decision_point_healthcare_solutions_logo?e=1743638400&v=beta&t=DVhX3OfHucUGAJwk8pWDoZ4VqdR80JmylUAh4O64lHE"", ""foundedOn"": {""year"": 2013}, ""fundingData"": null}"
https://www.linkedin.com/company/1038/,Deloitte Australia,"{""linkedInId"": ""1038"", ""name"": ""Deloitte"", ""universalName"": ""deloitte"", ""linkedInUrl"": ""https://www.linkedin.com/company/1038"", ""employeeCount"": 449636, ""followerCount"": 17496501, ""employeeCountRange"": {""start"": 10001, ""end"": 1}, ""websiteUrl"": ""http://www.deloitte.com/"", ""tagline"": null, ""description"": ""Deloitte drives progress. Our firms around the world help clients become leaders wherever they choose to compete. Deloitte invests in outstanding people of diverse talents and backgrounds and empowers them to achieve more than they could elsewhere. Our work combines advice with action and integrity. We believe that when our clients and society are stronger, so are we. \n\nDeloitte refers to one or more of Deloitte Touche Tohmatsu Limited (“DTTL”), its global network of member firms, and their related entities. DTTL (also referred to as “Deloitte Global”) and each of its member firms are legally separate and independent entities. DTTL does not provide services to clients. Please see www.deloitte.com/about to learn more.\n\nThe content on this page contains general information only, and none of Deloitte Touche Tohmatsu Limited, its member firms, or their related entities (collectively the “Deloitte Network”) is, by means of this publication, rendering professional advice or services. Before making any decision or taking any action that may affect your finances or your business, you should consult a qualified professional adviser. No entity in the Deloitte Network shall be responsible for any loss whatsoever sustained by any person who relies on content from this page."", ""industry"": ""Business Consulting and Services"", ""phone"": null, ""specialities"": [""Audit"", ""Consulting"", ""Financial Advisory"", ""Risk Management"", ""Tax Services""], ""headquarter"": {""city"": ""Worldwide"", ""country"": ""OO"", ""postalCode"": null, ""geographicArea"": null, ""street1"": ""Worldwide"", ""street2"": null}, ""logo"": ""https://media.licdn.com/dms/image/v2/C560BAQGNtpblgQpJoQ/company-logo_400_400/company-logo_400_400/0/1662120928214/deloitte_logo?e=1743638400&v=beta&t=mphIsRXduUyLl_9QUm9eK5r1wVMw6DMa6oKqaNQ7o9c"", ""foundedOn"": {""year"": 1845}, ""fundingData"": null}"
